MIAC Championships,Zach Dietz,Saint John's University,29:18.3,131,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Chris Huss,Augsburg College,29:18.5,132,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Liam Getzloff,St. Olaf College,29:19.7,133,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Will Zimmerman,Saint John's University,29:19.8,134,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Nick Rethemeier,Saint John's University,29:21.2,135,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Syver Johansen,St. Olaf College,29:21.8,136,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Ibrahim Barqadle,Augsburg College,29:22.3,137,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Kevin Lamb,Saint John's University,29:25.8,138,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Austin Knowlton,University of St. Thomas,29:25.8,139,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Nolan Ebner,Macalester College,29:27.6,140,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,John Surber,Gustavus Alolphus College,29:28.2,141,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Jake Kirsch,Saint John's University,29:30.2,142,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Thomas Bissen,St. Olaf College,29:32.9,143,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Quad Kilander,Gustavus Alolphus College,29:33.1,144,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Spencer Grant,Macalester College,29:34.6,145,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Justin Brecheisen,Bethel University,29:35.7,146,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,James Mathison,Saint John's University,29:36.4,147,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Iain McCrory,Gustavus Alolphus College,29:36.5,148,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Matthew Lillehaugen,Concordia-Moorhead,29:39.7,149,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Joey Chmelik,St. Olaf College,29:40.2,150,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Dan Buchmeier,St. Olaf College,29:40.2,151,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Ryan Trapp,University of St. Thomas,29:40.6,152,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Charlie Jones,University of St. Thomas,29:42.9,153,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Chase Graff,University of St. Thomas,29:43.9,154,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Luke Erickson,Augsburg College,29:44.5,155,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Nathan Libra,Saint John's University,29:46.2,156,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Tyler Stordahl,Gustavus Alolphus College,29:47.9,157,2015,"Como Park Golf Course, St. Paul"
